seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	50000646	50000751	106	*	X11539	84546	50000976	50001062	87	+	224	upstream	224	SNORD35B
chr19	50083703	50084131	429	*	X11541	51070	50058725	50083829	25105	-	0	overlapStart	0	NOSIP
chr19	50083703	50084131	429	*	X11541	5639	50084587	50094265	9679	+	455	upstream	455	PRRG2
chr19	50094501	50094503	3	*	X11542	57479	50094912	50129696	34785	+	408	upstream	408	PRR12
chr19	50094903	50094945	43	*	X11543	57479	50094912	50129696	34785	+	0	overlapStart	0	PRR12
chr19	50145269	50145285	17	*	X11545	58506	50145382	50161906	16525	+	96	upstream	96	SCAF1
chr19	50145269	50145285	17	*	X11545	6237	50138552	50143400	4849	-	1868	upstream	1868	RRAS
chr19	50179510	50179697	188	*	X11546	3276	50180409	50191707	11299	+	711	upstream	711	PRMT1
chr19	50321242	50321263	22	*	X11547	81857	50321536	50342036	20501	+	272	upstream	272	MED25
chr19	50321333	50321350	18	*	X11548	81857	50321536	50342036	20501	+	185	upstream	185	MED25
chr19	50321374	50321666	293	*	X11549	81857	50321536	50342036	20501	+	0	overlapStart	0	MED25
chr19	50321678	50321693	16	*	X11550	81857	50321536	50342036	20501	+	0	inside	141	MED25
chr19	50354256	50354318	63	*	X11551	53635	50353992	50363999	10008	+	0	inside	263	PTOV1
chr19	50379796	50380073	278	*	X11553	79735	50380682	50392007	11326	+	608	upstream	608	TBC1D17
chr19	50380112	50380151	40	*	X11554	79735	50380682	50392007	11326	+	530	upstream	530	TBC1D17
chr19	50380523	50381099	577	*	X11555	79735	50380682	50392007	11326	+	0	overlapStart	0	TBC1D17
chr19	50432606	50432816	211	*	X11558	23636	50410084	50432988	22905	-	0	inside	171	NUP62
chr19	50432606	50432816	211	*	X11558	259307	50390639	50432988	42350	-	0	inside	171	IL4I1
chr19	50433001	50433184	184	*	X11559	23636	50410084	50432988	22905	-	12	upstream	12	NUP62
chr19	50433001	50433184	184	*	X11559	259307	50390639	50432988	42350	-	12	upstream	12	IL4I1
chr19	50529234	50529440	207	*	X11560	25888	50529212	50552031	22820	+	0	inside	21	ZNF473
chr19	50529234	50529440	207	*	X11560	51231	50479724	50528805	49082	-	428	upstream	428	VRK3
chr19	50833992	50834089	98	*	X11562	3748	50815199	50832634	17436	-	1357	upstream	1357	KCNC3
chr19	50834202	50834274	73	*	X11563	3748	50815199	50832634	17436	-	1567	upstream	1567	KCNC3
chr19	50834288	50834310	23	*	X11564	3748	50815199	50832634	17436	-	1653	upstream	1653	KCNC3
chr19	50834336	50834356	21	*	X11565	3748	50815199	50832634	17436	-	1701	upstream	1701	KCNC3
chr19	50887874	50887901	28	*	X11568	5424	50887580	50921275	33696	+	0	inside	293	POLD1
chr19	50979868	50979906	39	*	X11571	112703	50970045	50980003	9959	-	0	inside	96	FAM71E1
chr19	50979868	50979906	39	*	X11571	284361	50979657	50986608	6952	+	0	inside	210	EMC10
chr19	50979922	50979982	61	*	X11572	112703	50970045	50980003	9959	-	0	inside	20	FAM71E1
chr19	50979922	50979982	61	*	X11572	284361	50979657	50986608	6952	+	0	inside	264	EMC10
chr19	51014435	51014686	252	*	X11573	126119	51009254	51014612	5359	-	0	overlapStart	0	JOSD2
chr19	51014842	51014860	19	*	X11574	126119	51009254	51014612	5359	-	229	upstream	229	JOSD2
chr19	51014882	51014906	25	*	X11575	126119	51009254	51014612	5359	-	269	upstream	269	JOSD2
chr19	51307591	51307659	69	*	X11579	692204	51305582	51305678	97	-	1912	upstream	1912	SNORD88C
chr19	51307698	51307962	265	*	X11580	84798	51300961	51307974	7014	-	0	inside	11	C19orf48
chr19	51611676	51611918	243	*	X11584	90353	51600863	51611647	10785	-	28	upstream	28	CTU1
chr19	51612113	51612124	12	*	X11585	90353	51600863	51611647	10785	-	465	upstream	465	CTU1
chr19	52074247	52074618	372	*	X11587	7728	52074531	52092991	18461	+	0	overlapStart	0	ZNF175
chr19	52097623	52097634	12	*	X11588	729975	52095036	52097633	2598	-	0	overlapStart	0	LINC01530
chr19	52408303	52408314	12	*	X11590	65251	52392488	52408305	15818	-	0	overlapStart	0	ZNF649
chr19	52408359	52408428	70	*	X11591	65251	52392488	52408305	15818	-	53	upstream	53	ZNF649
chr19	52430646	52430755	110	*	X11592	79898	52430688	52449011	18324	+	0	overlapStart	0	ZNF613
chr19	52490035	52490278	244	*	X11593	59348	52467593	52490079	22487	-	0	overlapStart	0	ZNF350
chr19	52490295	52490312	18	*	X11594	59348	52467593	52490079	22487	-	215	upstream	215	ZNF350
chr19	52511390	52511681	292	*	X11595	284370	52494587	52511483	16897	-	0	overlapStart	0	ZNF615
chr19	54605766	54605845	80	*	X11602	126014	54597933	54605994	8062	-	0	inside	148	OSCAR
chr19	54605766	54605845	80	*	X11602	4696	54606160	54610281	4122	+	314	upstream	314	NDUFA3
chr19	54606109	54606186	78	*	X11603	126014	54597933	54605994	8062	-	114	upstream	114	OSCAR
chr19	54606109	54606186	78	*	X11603	4696	54606160	54610281	4122	+	0	overlapStart	0	NDUFA3
chr19	54606210	54606292	83	*	X11604	126014	54597933	54605994	8062	-	215	upstream	215	OSCAR
chr19	54606210	54606292	83	*	X11604	4696	54606160	54610281	4122	+	0	inside	49	NDUFA3
chr19	54619046	54619132	87	*	X11605	26121	54618790	54635150	16361	+	0	inside	255	PRPF31
chr19	54619046	54619132	87	*	X11605	29844	54610320	54619055	8736	-	0	overlapStart	0	TFPT
chr19	54704596	54704922	327	*	X11606	6203	54704726	54711515	6790	+	0	overlapStart	0	RPS9
chr19	54960234	54960287	54	*	X11607	114823	54960065	54973196	13132	+	0	inside	168	LENG8
chr19	54960345	54960496	152	*	X11608	114823	54960065	54973196	13132	+	0	inside	279	LENG8
chr19	55770308	55770425	118	*	X11617	22870	55741147	55770038	28892	-	269	upstream	269	PPP6R1
chr19	55770524	55770788	265	*	X11618	22870	55741147	55770038	28892	-	485	upstream	485	PPP6R1
chr19	55897265	55897420	156	*	X11619	388564	55890612	55895627	5016	-	1637	upstream	1637	TMEM238
chr19	55897265	55897420	156	*	X11619	6158	55897300	55903451	6152	+	0	overlapStart	0	RPL28
chr19	55918977	55919299	323	*	X11620	27338	55912650	55919325	6676	-	0	inside	25	UBE2S
chr19	56092178	56092189	12	*	X11624	163033	56088891	56092211	3321	-	0	inside	21	ZNF579
chr19	56092216	56092242	27	*	X11625	163033	56088891	56092211	3321	-	4	upstream	4	ZNF579
chr19	56092336	56092483	148	*	X11626	163033	56088891	56092211	3321	-	124	upstream	124	ZNF579
chr19	56111374	56111395	22	*	X11627	147807	56111730	56114504	2775	+	334	upstream	334	ZNF524
chr19	56111418	56111605	188	*	X11628	147807	56111730	56114504	2775	+	124	upstream	124	ZNF524
chr19	56111675	56111809	135	*	X11629	147807	56111730	56114504	2775	+	0	overlapStart	0	ZNF524
chr19	56135841	56135995	155	*	X11630	147808	56132107	56135941	3835	-	0	overlapStart	0	ZNF784
chr19	56146128	56146516	389	*	X11631	51545	56146825	56156989	10165	+	308	upstream	308	ZNF581
chr19	56151490	56151695	206	*	X11632	51157	56152392	56154836	2445	+	696	upstream	696	ZNF580
chr19	56165085	56165141	57	*	X11634	11338	56165416	56186082	20667	+	274	upstream	274	U2AF2
chr19	56186564	56186860	297	*	X11640	29924	56186561	56207133	20573	+	0	inside	2	EPN1
chr19	56632121	56632463	343	*	X11641	126208	56598732	56632649	33918	-	0	inside	185	ZNF787
chr19	56632503	56632516	14	*	X11642	126208	56598732	56632649	33918	-	0	inside	132	ZNF787
chr19	56632744	56632873	130	*	X11643	126208	56598732	56632649	33918	-	94	upstream	94	ZNF787
chr19	56652573	56652604	32	*	X11644	55311	56652535	56672262	19728	+	0	inside	37	ZNF444
chr19	56652647	56652659	13	*	X11645	55311	56652535	56672262	19728	+	0	inside	111	ZNF444
chr19	56879602	56879647	46	*	X11646	147947	56879468	56891196	11729	+	0	inside	133	ZNF542P
chr19	56879602	56879647	46	*	X11646	79149	56732679	56879752	147074	-	0	inside	104	ZSCAN5A
chr19	56879725	56879796	72	*	X11647	147947	56879468	56891196	11729	+	0	inside	256	ZNF542P
chr19	56879725	56879796	72	*	X11647	79149	56732679	56879752	147074	-	0	overlapStart	0	ZSCAN5A
chr19	56879809	56879823	15	*	X11648	79149	56732679	56879752	147074	-	56	upstream	56	ZSCAN5A
chr19	57874774	57874928	155	*	X11649	10597	57874879	57876721	1843	+	0	overlapStart	0	TRAPPC2B
chr19	57874774	57874928	155	*	X11649	284306	57874879	57890925	16047	+	0	overlapStart	0	ZNF547
chr19	58038740	58038763	24	*	X11650	256051	58038693	58052244	13552	+	0	inside	46	ZNF549
chr19	58281135	58281169	35	*	X11651	54807	58281020	58311962	30943	+	0	inside	114	ZNF586
chr19	58514018	58514153	136	*	X11652	100128398	58514262	58518574	4313	+	108	upstream	108	LOC100128398
chr19	58740107	58740426	320	*	X11654	27300	58740070	58775008	34939	+	0	inside	36	ZNF544
chr19	58838194	58838211	18	*	X11657	342945	58838385	58853712	15328	+	173	upstream	173	ZSCAN22
chr19	58838252	58838906	655	*	X11658	342945	58838385	58853712	15328	+	0	overlapStart	0	ZSCAN22
chr19	58859223	58859241	19	*	X11659	503538	58859117	58866549	7433	+	0	inside	105	A1BG-AS1
chr19	58874010	58874023	14	*	X11660	1	58858172	58874214	16043	-	0	inside	190	A1BG
chr19	58874010	58874023	14	*	X11660	162968	58865723	58874214	8492	-	0	inside	190	ZNF497
chr19	58891949	58892409	461	*	X11661	116412	58878990	58892389	13400	-	0	overlapStart	0	ZNF837
chr19	58898064	58898169	106	*	X11662	100616168	58898137	58898225	89	-	0	overlapEnd	55	MIR4754
chr19	58898064	58898169	106	*	X11662	6193	58898636	58906171	7536	+	466	upstream	466	RPS5
chr19	58898183	58898243	61	*	X11663	100616168	58898137	58898225	89	-	0	overlapStart	0	MIR4754
chr19	58898183	58898243	61	*	X11663	6193	58898636	58906171	7536	+	392	upstream	392	RPS5
chr19	58898463	58898474	12	*	X11664	100616168	58898137	58898225	89	-	237	upstream	237	MIR4754
chr19	58898463	58898474	12	*	X11664	6193	58898636	58906171	7536	+	161	upstream	161	RPS5
chr19	58898497	58898738	242	*	X11665	100616168	58898137	58898225	89	-	271	upstream	271	MIR4754
chr19	58898497	58898738	242	*	X11665	6193	58898636	58906171	7536	+	0	overlapStart	0	RPS5
chr19	59025407	59025721	315	*	X11669	10998	58990879	59023432	32554	-	1974	upstream	1974	SLC27A5
chr19	59030898	59031571	674	*	X11670	84878	59024897	59031188	6292	-	0	overlapStart	0	ZBTB45
chr19	59055783	59055991	209	*	X11671	10155	59055836	59062082	6247	+	0	overlapStart	0	TRIM28
chr19	59066194	59066638	445	*	X11672	27243	59062933	59066486	3554	-	0	overlapStart	0	CHMP2A
chr19	59070120	59070181	62	*	X11673	100131691	59070553	59086164	15612	+	371	upstream	371	MZF1-AS1
chr19	59070120	59070181	62	*	X11673	9040	59067079	59070343	3265	-	0	inside	161	UBE2M
chr19	59085008	59085021	14	*	X11675	65996	59086766	59110852	24087	+	1744	upstream	1744	CENPBD1P1
chr19	59085008	59085021	14	*	X11675	7593	59073284	59084942	11659	-	65	upstream	65	MZF1
chr19	59085062	59085093	32	*	X11676	65996	59086766	59110852	24087	+	1672	upstream	1672	CENPBD1P1
chr19	59085062	59085093	32	*	X11676	7593	59073284	59084942	11659	-	119	upstream	119	MZF1
chr20	277794	277804	11	*	X11677	85364	278204	280963	2760	+	399	upstream	399	ZCCHC3
chr20	277902	278367	466	*	X11678	85364	278204	280963	2760	+	0	overlapStart	0	ZCCHC3
chr20	306006	306011	6	*	X11682	6666	306215	310872	4658	+	203	upstream	203	SOX12
chr20	306196	306207	12	*	X11683	6666	306215	310872	4658	+	7	upstream	7	SOX12
chr20	306260	306317	58	*	X11684	6666	306215	310872	4658	+	0	inside	44	SOX12
chr20	361411	361769	359	*	X11688	57761	361308	378203	16896	+	0	inside	102	TRIB3
chr20	388498	388560	63	*	X11694	10616	388709	411610	22902	+	148	upstream	148	RBCK1
chr20	388578	388587	10	*	X11695	10616	388709	411610	22902	+	121	upstream	121	RBCK1
chr20	442981	443163	183	*	X11697	128637	416124	443187	27064	-	0	inside	23	TBC1D20
chr20	524259	524528	270	*	X11698	1457	463338	524482	61145	-	0	overlapStart	0	CSNK2A1
chr20	524620	524787	168	*	X11699	1457	463338	524482	61145	-	137	upstream	137	CSNK2A1
chr20	1165864	1165949	86	*	X11703	55321	1161215	1165117	3903	-	746	upstream	746	TMEM74B
chr20	1206117	1206136	20	*	X11704	642636	1206764	1235145	28382	+	627	upstream	627	RAD21L1
chr20	1305963	1306159	197	*	X11705	100507495	1305987	1359379	53393	+	0	overlapStart	0	SDCBP2-AS1
chr20	1373593	1373987	395	*	X11706	100528031	1290555	1373816	83262	-	0	overlapStart	0	FKBP1A-SDCBP2
chr20	1373593	1373987	395	*	X11706	2280	1349621	1373816	24196	-	0	overlapStart	0	FKBP1A
chr20	2082727	2082967	241	*	X11709	140901	2082528	2129198	46671	+	0	inside	198	STK35
chr20	2451221	2451531	311	*	X11713	6628	2442281	2451499	9219	-	0	overlapStart	0	SNRPB
chr20	2451573	2451664	92	*	X11714	6628	2442281	2451499	9219	-	73	upstream	73	SNRPB
chr20	2632984	2633147	164	*	X11716	100302138	2633423	2633488	66	+	275	upstream	275	MIR1292
chr20	2632984	2633147	164	*	X11716	10528	2633178	2639039	5862	+	30	upstream	30	NOP56
chr20	2632984	2633147	164	*	X11716	692213	2634858	2634932	75	+	1710	upstream	1710	SNORD110
chr20	2633282	2633666	385	*	X11717	100302138	2633423	2633488	66	+	0	includeFeature	0	MIR1292
chr20	2633282	2633666	385	*	X11717	10528	2633178	2639039	5862	+	0	inside	103	NOP56
chr20	2633282	2633666	385	*	X11717	692213	2634858	2634932	75	+	1191	upstream	1191	SNORD110
chr20	2644803	2644964	162	*	X11718	3420	2639041	2644865	5825	-	0	overlapStart	0	IDH3B
chr20	2820679	2821017	339	*	X11722	64601	2821373	2847378	26006	+	355	upstream	355	VPS16
chr20	2821047	2821456	410	*	X11723	64601	2821373	2847378	26006	+	0	overlapStart	0	VPS16
chr20	3026560	3027056	497	*	X11727	64949	3026675	3028896	2222	+	0	overlapStart	0	MRPS26
chr20	3140277	3140711	435	*	X11728	22888	3088219	3140556	52338	-	0	overlapStart	0	UBOX5
chr20	3140277	3140711	435	*	X11728	60493	3127165	3140556	13392	-	0	overlapStart	0	FASTKD5
chr20	3185087	3185308	222	*	X11730	65992	3171012	3185295	14284	-	0	overlapStart	0	DDRGK1
chr20	3185332	3185350	19	*	X11731	65992	3171012	3185295	14284	-	36	upstream	36	DDRGK1
chr20	3451381	3451843	463	*	X11733	8455	3451665	3631769	180105	+	0	overlapStart	0	ATRN
chr20	3451855	3451972	118	*	X11734	8455	3451665	3631769	180105	+	0	inside	189	ATRN
chr20	3800857	3801329	473	*	X11736	55317	3801171	3805954	4784	+	0	overlapStart	0	AP5S1
chr20	3995651	3996023	373	*	X11738	11237	3912069	3996216	84148	-	0	inside	192	RNF24
chr20	3996473	3996506	34	*	X11739	11237	3912069	3996216	84148	-	256	upstream	256	RNF24
chr20	4667036	4667171	136	*	X11740	5621	4666797	4682234	15438	+	0	inside	238	PRNP
chr20	5093880	5093918	39	*	X11741	29058	5049129	5093733	44605	-	146	upstream	146	TMEM230
chr20	5100035	5100074	40	*	X11742	100302739	5100232	5100615	384	+	157	upstream	157	PCNA-AS1
chr20	5100511	5100542	32	*	X11743	100302739	5100232	5100615	384	+	0	inside	278	PCNA-AS1
chr20	5107704	5107717	14	*	X11744	5111	5095599	5107268	11670	-	435	upstream	435	PCNA
chr20	5107704	5107717	14	*	X11744	8760	5107407	5178533	71127	+	0	inside	296	CDS2
chr20	5591418	5591644	227	*	X11745	56261	5525080	5591672	66593	-	0	inside	27	GPCPD1
chr20	5730780	5731107	328	*	X11746	149840	5731043	5844559	113517	+	0	overlapStart	0	SHLD1
chr20	5986471	5986928	458	*	X11747	54675	5986739	6020697	33959	+	0	overlapStart	0	CRLS1
chr20	8000272	8000380	109	*	X11749	56255	7961716	8000393	38678	-	0	inside	12	TMX4
chr20	9049646	9050177	532	*	X11750	5332	9049701	9461462	411762	+	0	overlapStart	0	PLCB4
chr20	10414691	10414704	14	*	X11751	128710	10415951	10604027	188077	+	1246	upstream	1246	SLX4IP
chr20	10414691	10414704	14	*	X11751	8195	10385428	10414887	29460	-	0	inside	182	MKKS
chr20	10414722	10414998	277	*	X11752	128710	10415951	10604027	188077	+	952	upstream	952	SLX4IP
chr20	10414722	10414998	277	*	X11752	8195	10385428	10414887	29460	-	0	overlapStart	0	MKKS
chr20	10415136	10415153	18	*	X11753	128710	10415951	10604027	188077	+	797	upstream	797	SLX4IP
chr20	10415136	10415153	18	*	X11753	8195	10385428	10414887	29460	-	248	upstream	248	MKKS
chr20	10415173	10415202	30	*	X11754	128710	10415951	10604027	188077	+	748	upstream	748	SLX4IP
chr20	10415173	10415202	30	*	X11754	8195	10385428	10414887	29460	-	285	upstream	285	MKKS
chr20	10415217	10415388	172	*	X11755	128710	10415951	10604027	188077	+	562	upstream	562	SLX4IP
chr20	10415217	10415388	172	*	X11755	8195	10385428	10414887	29460	-	329	upstream	329	MKKS
chr20	10415744	10415957	214	*	X11756	128710	10415951	10604027	188077	+	0	overlapStart	0	SLX4IP
chr20	10415744	10415957	214	*	X11756	8195	10385428	10414887	29460	-	856	upstream	856	MKKS
chr20	10416002	10416021	20	*	X11757	128710	10415951	10604027	188077	+	0	inside	50	SLX4IP
chr20	10416002	10416021	20	*	X11757	8195	10385428	10414887	29460	-	1114	upstream	1114	MKKS
chr20	10654566	10654690	125	*	X11758	182	10618332	10654694	36363	-	0	inside	3	JAG1
chr20	10654811	10654863	53	*	X11759	182	10618332	10654694	36363	-	116	upstream	116	JAG1
chr20	10654889	10654906	18	*	X11760	182	10618332	10654694	36363	-	194	upstream	194	JAG1
chr20	11871406	11871441	36	*	X11761	22903	11871477	11907243	35767	+	35	upstream	35	BTBD3
chr20	11871454	11871676	223	*	X11762	22903	11871477	11907243	35767	+	0	overlapStart	0	BTBD3
chr20	11871751	11871767	17	*	X11763	22903	11871477	11907243	35767	+	0	inside	273	BTBD3
chr20	13765394	13765824	431	*	X11764	51575	13694969	13765579	70611	-	0	overlapStart	0	ESF1
chr20	13765394	13765824	431	*	X11764	79133	13765672	13799067	33396	+	0	overlapStart	0	NDUFAF5
chr20	16553951	16554064	114	*	X11765	55614	16252749	16554079	301331	-	0	inside	14	KIF16B
chr20	16554098	16554240	143	*	X11766	55614	16252749	16554079	301331	-	18	upstream	18	KIF16B
chr20	16555450	16555489	40	*	X11767	55614	16252749	16554079	301331	-	1370	upstream	1370	KIF16B
chr20	16710368	16710883	516	*	X11768	6629	16710609	16722417	11809	+	0	overlapStart	0	SNRPB2
chr20	17550707	17550883	177	*	X11769	11034	17550599	17588652	38054	+	0	inside	107	DSTN
chr20	17550707	17550883	177	*	X11769	631	17474550	17549865	75316	-	841	upstream	841	BFSP1
chr20	17662667	17662679	13	*	X11770	6238	17594323	17662928	68606	-	0	inside	248	RRBP1
chr20	17662834	17662849	16	*	X11771	6238	17594323	17662928	68606	-	0	inside	78	RRBP1
chr20	17662899	17662969	71	*	X11772	6238	17594323	17662928	68606	-	0	overlapStart	0	RRBP1
chr20	17949011	17949768	758	*	X11773	27131	17922244	17949490	27247	-	0	overlapStart	0	SNX5
chr20	17949011	17949768	758	*	X11773	92667	17949762	17971762	22001	+	0	overlapStart	0	MGME1
chr20	17950098	17950138	41	*	X11774	27131	17922244	17949490	27247	-	607	upstream	607	SNX5
chr20	18118303	18118832	530	*	X11775	100303755	18118499	18123812	5314	+	0	overlapStart	0	PET117
chr20	18447964	18448100	137	*	X11776	10621	18448033	18465286	17254	+	0	overlapStart	0	POLR3F
chr20	18447964	18448100	137	*	X11776	55184	18364011	18447829	83819	-	134	upstream	134	DZANK1
chr20	18477728	18477955	228	*	X11777	10741	18467188	18477887	10700	-	0	overlapStart	0	RBBP9
chr20	18547890	18548191	302	*	X11778	388789	18548073	18550203	2131	+	0	overlapStart	0	SMIM26
chr20	18548205	18548243	39	*	X11779	388789	18548073	18550203	2131	+	0	inside	131	SMIM26
chr20	18568586	18568876	291	*	X11780	92675	18568556	18744560	176005	+	0	inside	29	DTD1
chr20	19997827	19998092	266	*	X11784	51126	19997934	20014273	16340	+	0	overlapStart	0	NAA20
chr20	21106734	21106806	73	*	X11785	55857	21106624	21227258	120635	+	0	inside	109	KIZ
chr20	21283806	21283996	191	*	X11786	22803	21283942	21370463	86522	+	0	overlapStart	0	XRN2
chr20	21284008	21284161	154	*	X11787	22803	21283942	21370463	86522	+	0	inside	65	XRN2
chr20	21284218	21284288	71	*	X11788	22803	21283942	21370463	86522	+	0	inside	275	XRN2
chr20	23342295	23342468	174	*	X11790	64412	23342819	23353683	10865	+	350	upstream	350	GZF1
chr20	23401984	23402137	154	*	X11791	63908	23355156	23402156	47001	-	0	inside	18	NAPB
chr20	23402245	23402267	23	*	X11792	63908	23355156	23402156	47001	-	88	upstream	88	NAPB
chr20	23402365	23402392	28	*	X11793	63908	23355156	23402156	47001	-	208	upstream	208	NAPB
chr20	23618423	23618639	217	*	X11794	1471	23608534	23618574	10041	-	0	overlapStart	0	CST3
chr20	24973220	24973306	87	*	X11795	57136	24943580	24973425	29846	-	0	inside	118	APMAP
chr20	24973333	24973640	308	*	X11796	57136	24943580	24973425	29846	-	0	overlapStart	0	APMAP
chr20	25176112	25176139	28	*	X11797	955	25176339	25207360	31022	+	199	upstream	199	ENTPD6
chr20	25176271	25176493	223	*	X11798	955	25176339	25207360	31022	+	0	overlapStart	0	ENTPD6
chr20	25228732	25228883	152	*	X11799	5834	25228706	25278648	49943	+	0	inside	25	PYGB
chr20	25228899	25228913	15	*	X11800	5834	25228706	25278648	49943	+	0	inside	192	PYGB
chr20	25371340	25371480	141	*	X11801	26090	25275379	25371618	96240	-	0	inside	137	ABHD12
chr20	25371660	25371673	14	*	X11802	26090	25275379	25371618	96240	-	41	upstream	41	ABHD12
chr20	25388238	25388388	151	*	X11803	9837	25388323	25429191	40869	+	0	overlapStart	0	GINS1
chr20	25388448	25388540	93	*	X11804	9837	25388323	25429191	40869	+	0	inside	124	GINS1
chr20	25604433	25604473	41	*	X11807	140838	25593573	25604648	11076	-	0	inside	174	NANP
chr20	25604786	25604858	73	*	X11808	140838	25593573	25604648	11076	-	137	upstream	137	NANP
